ym,discharge_cfs_mean,log_q,log_q_anomaly,precip_mm_sum,n_days_reported,spi_1,spi_3,spi_6,spi_12,month_sin,month_cos,log_q_anomaly_lag1
1963-04,87.3,4.469350462845557,-0.07612531759570196,,,,,,,0.8660254037844387,-0.49999999999999983,-0.38553891806091123
1963-05,239.5483870967742,5.478755430251879,0.4224030221739161,,,,,,,0.49999999999999994,-0.8660254037844387,-0.07612531759570196
1963-06,155.5,5.0466457316192885,-0.001121653898110253,,,,,,,1.2246467991473532e-16,-1.0,0.4224030221739161
1963-07,148.25806451612902,4.9989544344835,-0.1456994612130238,,,,,,,-0.4999999999999998,-0.8660254037844388,-0.001121653898110253
1963-08,250.29032258064515,5.5226215344088025,0.16077156183924934,,,,,,,-0.8660254037844384,-0.5000000000000004,-0.1456994612130238
1963-09,331.93333333333334,5.804934145539972,0.30794609251525085,,,,,,,-1.0,-1.8369701987210297e-16,0.16077156183924934
1963-10,143.3548387096774,4.965322946274374,-0.595163707028818,,,,,,,-0.8660254037844386,0.5000000000000001,0.30794609251525085
1963-11,133.2,4.891851758106289,-0.6534098162032693,,,,,,,-0.5000000000000004,0.8660254037844384,-0.595163707028818
1963-12,86.06451612903226,4.455097202550368,-0.7207017020426996,,,,,,,-2.4492935982947064e-16,1.0,-0.6534098162032693
1964-01,110.09677419354838,4.701359744421561,-0.14579852249107006,,,,,,,0.49999999999999994,0.8660254037844387,-0.7207017020426996
1964-02,72.06896551724138,4.277623514972382,-0.3377452353123802,,,,,,,0.8660254037844386,0.5000000000000001,-0.14579852249107006
1964-03,41.193548387096776,3.718281651547393,-0.7046331502154688,,,,,,,1.0,6.123233995736766e-17,-0.3377452353123802
1964-04,112.03333333333333,4.71879644606295,0.17332066562169146,,,,,,,0.8660254037844387,-0.49999999999999983,-0.7046331502154688
1964-05,67.48387096774194,4.211888620699667,-0.8444637873782961,,,,,,,0.49999999999999994,-0.8660254037844387,0.17332066562169146
1964-06,138.56666666666666,4.931351557590482,-0.11641582792691718,,,,,,,1.2246467991473532e-16,-1.0,-0.8444637873782961
1964-07,517.741935483871,6.249476924073016,1.104823028376492,,,,,,,-0.4999999999999998,-0.8660254037844388,-0.11641582792691718
1964-08,158.4516129032258,5.065449265341832,-0.29640070722772105,,,,,,,-0.8660254037844384,-0.5000000000000004,1.104823028376492
1964-09,263.1,5.572534188046247,0.07554613502152563,,,,,,,-1.0,-1.8369701987210297e-16,-0.29640070722772105
1964-10,262.2903225806452,5.5694519917226915,0.008965338419499425,,,,,,,-0.8660254037844386,0.5000000000000001,0.07554613502152563
1964-11,110.4,4.704110133842995,-0.8411514404665628,,,,,,,-0.5000000000000004,0.8660254037844384,0.008965338419499425
1964-12,77.3225806451613,4.347986029949238,-0.8278128746438291,,,,,,,-2.4492935982947064e-16,1.0,-0.8411514404665628
1965-01,61.225806451612904,4.114568774684727,-0.7325894922279037,,,,,,,0.49999999999999994,0.8660254037844387,-0.8278128746438291
1965-02,39.357142857142854,3.672677479537656,-0.9426912707471065,,,,,,,0.8660254037844386,0.5000000000000001,-0.7325894922279037
1965-03,34.064516129032256,3.5282562597810605,-0.8946585419818014,,,,,,,1.0,6.123233995736766e-17,-0.9426912707471065
1965-04,40.03333333333333,3.689712440417828,-0.8557633400234308,,,,,,,0.8660254037844387,-0.49999999999999983,-0.8946585419818014
1965-05,469.38709677419354,6.151427794275133,1.0950753861971698,,,,,,,0.49999999999999994,-0.8660254037844387,-0.8557633400234308
1965-06,451.7,6.113018242660559,1.0652508571431598,,,,,,,1.2246467991473532e-16,-1.0,1.0950753861971698
1965-07,262.4193548387097,5.569943815167992,0.4252899194714681,,,,,,,-0.4999999999999998,-0.8660254037844388,1.0652508571431598
1965-08,626.1612903225806,6.439607990185945,1.0777580176163921,,,,,,,-0.8660254037844384,-0.5000000000000004,0.4252899194714681
1965-09,250.06666666666666,5.521727548979677,0.024739495954955615,,,,,,,-1.0,-1.8369701987210297e-16,1.0777580176163921
1965-10,149.3548387096774,5.006324942595134,-0.5541617107080583,,,,,,,-0.8660254037844386,0.5000000000000001,0.024739495954955615
1965-11,234.9,5.459159891664867,-0.0861016826446912,,,,,,,-0.5000000000000004,0.8660254037844384,-0.5541617107080583
1965-12,479.51612903225805,6.172777530947052,0.9969786263539842,,,,,,,-2.4492935982947064e-16,1.0,-0.0861016826446912
1966-01,129.0,4.859812404361672,0.01265413744904098,,,,,,,0.49999999999999994,0.8660254037844387,0.9969786263539842
1966-02,84.78571428571429,4.440127064994409,-0.1752416852903531,,,,,,,0.8660254037844386,0.5000000000000001,0.01265413744904098
1966-03,92.70967741935483,4.529472862153824,0.10655806039096216,,,,,,,1.0,6.123233995736766e-17,-0.1752416852903531
1966-04,74.26666666666667,4.307662219385019,-0.23781356105623974,,,,,,,0.8660254037844387,-0.49999999999999983,0.10655806039096216
1966-05,563.3225806451613,6.333852431454699,1.277500023376736,,,,,,,0.49999999999999994,-0.8660254037844387,-0.23781356105623974
1966-06,234.76666666666668,5.458592113083255,0.4108247275658563,,,,,,,1.2246467991473532e-16,-1.0,1.277500023376736
1966-07,141.1290322580645,4.949674594306568,-0.19497930138995567,,,,,,,-0.4999999999999998,-0.8660254037844388,0.4108247275658563
1966-08,170.80645161290323,5.140531053550361,-0.22131891901919243,,,,,,,-0.8660254037844384,-0.5000000000000004,-0.19497930138995567
1966-09,148.2,4.998562712861986,-0.49842534016273543,,,,,,,-1.0,-1.8369701987210297e-16,-0.22131891901919243
1966-10,278.258064516129,5.628548972722642,0.06806231941945029,,,,,,,-0.8660254037844386,0.5000000000000001,-0.49842534016273543
1966-11,100.23333333333333,4.607500801326374,-0.937760772983184,,,,,,,-0.5000000000000004,0.8660254037844384,0.06806231941945029
1966-12,104.61290322580645,4.650266901822172,-0.5255320027708956,,,,,,,-2.4492935982947064e-16,1.0,-0.937760772983184
1967-01,63.483870967741936,4.150785873127052,-0.6963723937855786,,,,,,,0.49999999999999994,0.8660254037844387,-0.5255320027708956
1967-02,64.46428571428571,4.166111360591778,-0.4492573896929848,,,,,,,0.8660254037844386,0.5000000000000001,-0.6963723937855786
1967-03,60.70967741935484,4.106103115660178,-0.3168116861026835,,,,,,,1.0,6.123233995736766e-17,-0.4492573896929848
1967-04,53.733333333333334,3.9840335414044183,-0.5614422390368405,,,,,,,0.8660254037844387,-0.49999999999999983,-0.3168116861026835
1967-05,43.61290322580645,3.775353052117763,-1.2809993559602,,,,,,,0.49999999999999994,-0.8660254037844387,-0.5614422390368405
1967-06,73.46666666666667,4.29683178861065,-0.750935596906749,,,,,,,1.2246467991473532e-16,-1.0,-1.2809993559602
1967-07,50.25806451612903,3.9171710219455473,-1.2274828737509766,,,,,,,-0.4999999999999998,-0.8660254037844388,-0.750935596906749
1967-08,53.61290322580645,3.981789770930247,-1.380060201639306,,,,,,,-0.8660254037844384,-0.5000000000000004,-1.2274828737509766
1967-09,37.43333333333333,3.622561573076288,-1.8744264799484336,,,,,,,-1.0,-1.8369701987210297e-16,-1.380060201639306
1967-10,44.225806451612904,3.789308475077168,-1.771178178226024,,,,,,,-0.8660254037844386,0.5000000000000001,-1.8744264799484336
1967-11,64.9,4.1728476237100445,-1.3724139505995137,,,,,,,-0.5000000000000004,0.8660254037844384,-1.771178178226024
1967-12,33.61290322580645,3.514910017828166,-1.6608888867649014,,,,,,,-2.4492935982947064e-16,1.0,-1.3724139505995137
1968-01,45.32258064516129,3.8138053772826996,-1.0333528896299313,,,,,,,0.49999999999999994,0.8660254037844387,-1.6608888867649014
1968-02,35.62068965517241,3.5729266391331644,-1.042442111151598,,,,,,,0.8660254037844386,0.5000000000000001,-1.0333528896299313
1968-03,23.225806451612904,3.145264007524955,-1.277650794237907,,,,,,,1.0,6.123233995736766e-17,-1.042442111151598
1968-04,37.96666666666667,3.636708581785027,-0.908767198656232,31.8,22.0,-1.421809226939955,,,,0.8660254037844387,-0.49999999999999983,-1.277650794237907
1968-05,33.806451612903224,3.520651660395841,-1.5357007476821218,,,,,,,0.49999999999999994,-0.8660254037844387,-0.908767198656232
1968-06,229.93333333333334,5.437789411834631,0.39002202631723204,,,,,,,1.2246467991473532e-16,-1.0,-1.5357007476821218
1968-07,212.96774193548387,5.3611407079279925,0.21648681223146848,236.2,31.0,0.865306599917466,,,,-0.4999999999999998,-0.8660254037844388,0.39002202631723204
1968-08,258.06451612903226,5.553209616176827,0.19135964360727353,253.89999999999998,31.0,0.6618669637516924,,,,-0.8660254037844384,-0.5000000000000004,0.21648681223146848
1968-09,128.83333333333334,4.858519579359367,-0.6384684736653545,,,,,,,-1.0,-1.8369701987210297e-16,0.19135964360727353
1968-10,65.38709677419355,4.180324941966854,-1.3801617113363385,70.3,31.0,-1.4225298185486663,,,,-0.8660254037844386,0.5000000000000001,-0.6384684736653545
1968-11,213.43333333333334,5.363324527856647,-0.1819370464529113,355.1,30.0,1.3873949583891598,,,,-0.5000000000000004,0.8660254037844384,-1.3801617113363385
1968-12,129.29032258064515,4.8620604382795545,-0.313738466313513,218.70000000000002,31.0,0.9793638856662787,0.6942154852553558,,,-2.4492935982947064e-16,1.0,-0.1819370464529113
1969-01,310.4516129032258,5.738028053169368,0.8908697862567374,255.9,31.0,2.0265908755850273,1.8465565222774474,,,0.49999999999999994,0.8660254037844387,-0.313738466313513
1969-02,129.07142857142858,4.86036596097697,0.24499721069220737,50.9,28.0,-0.3889951767288547,1.5010181093875592,,,0.8660254037844386,0.5000000000000001,0.8908697862567374
1969-03,165.70967741935485,5.110237325982122,0.68732252421926,126.2,31.0,0.6206195192832682,1.2402629318786238,1.2139757477281254,,1.0,6.123233995736766e-17,0.24499721069220737
1969-04,74.06666666666666,4.30496558853742,-0.24051019190383904,82.0,30.0,-0.43577426498813343,-0.2885400931351151,1.4635610022318446,,0.8660254037844387,-0.49999999999999983,0.68732252421926
1969-05,668.6451612903226,6.5052535177568,1.448901109678837,281.6,31.0,0.9080017590460019,0.6209844238079157,1.2993819929172408,,0.49999999999999994,-0.8660254037844387,-0.24051019190383904
1969-06,300.6666666666667,5.706002231394514,0.6582348458771152,110.1,30.0,0.16824681375365186,0.37180863735408404,0.8383444477738148,,1.2246467991473532e-16,-1.0,1.448901109678837
1969-07,361.61290322580646,5.89057431158106,0.7459204158845356,141.0,31.0,-0.02076131020261913,0.4596863689916285,0.14534195701084943,,-0.4999999999999998,-0.8660254037844388,0.6582348458771152
1969-08,389.64516129032256,5.965236482120132,0.603386509550579,164.4,31.0,-0.26701957693619377,-0.285201958934662,0.07701407841473264,,-0.8660254037844384,-0.5000000000000004,0.7459204158845356
1969-09,296.06666666666666,5.690584654189892,0.1935966011651704,179.9,30.0,-0.03083906472335335,-0.36236560331514667,-0.1360640253618059,0.4993081779061261,-1.0,-1.8369701987210297e-16,0.603386509550579
1969-10,198.38709677419354,5.290220156315417,-0.27026649698777483,,,,,,,-0.8660254037844386,0.5000000000000001,0.1935966011651704
1969-11,669.7333333333333,6.50687962320778,0.961618048898222,198.3,30.0,0.32509403673563714,,,,-0.5000000000000004,0.8660254037844384,-0.27026649698777483
1969-12,181.74193548387098,5.202587743951172,0.02678883935810461,,,,,,,-2.4492935982947064e-16,1.0,0.961618048898222
1970-01,98.35483870967742,4.588581742503108,-0.2585765244095226,94.2,31.0,-0.10711537177715776,,,,0.49999999999999994,0.8660254037844387,0.02678883935810461
1970-02,64.10714285714286,4.160555790747176,-0.4548129595375867,27.099999999999998,28.0,-1.067031349770274,,,,0.8660254037844386,0.5000000000000001,-0.2585765244095226
1970-03,40.32258064516129,3.6969116258112007,-0.7260031759516612,45.0,31.0,-0.7623564848621751,-1.177998026093296,,,1.0,6.123233995736766e-17,-0.4548129595375867
1970-04,39.8,3.6838669122903918,-0.8616088681508671,71.2,30.0,-0.6085996547552872,-1.5129821285693579,,,0.8660254037844387,-0.49999999999999983,-0.7260031759516612
